date,racing number,pla.,horse no.,horse id,horse name,jockey id,jockey name,trainer id,trainer name,Act. Wt.,Declar. horse Wt.,Dr.,LBW,Running Position 1,Running Position 2,Running Position 3,Running Position 4,Running Position 5,Finish time,Win Odds
05/05/2024,4,3,2,HK_2023_J170,ILLUMINOUS,TEK,K Teetan,LFC,F C Lor,128,987,9,1-1/4,10,8,10,10,3,1:47.59,6.9
05/05/2024,4,4,3,HK_2023_J053,STAR MAC,BH,H Bowman,HDA,D A Hayes,128,1176,1,2-1/4,8,9,8,8,4,1:47.72,4.7
05/05/2024,4,5,5,HK_2023_J104,EIGHTEEN CARAT,BA,A Badel,SCS,C S Shum,122,1122,2,2-3/4,2,1,1,1,5,1:47.81,4.7
05/05/2024,4,6,1,HK_2022_H137,PACKING HURRICANE,WEC,E C W Wong,FC,C Fownes,128,993,3,3-1/4,4,3,3,3,6,1:47.88,14
05/05/2024,4,7,9,HK_2021_G303,BILLIONAIRE SECRET,CCY,Y L Chung,NPC,P C Ng,113,1028,10,3-1/2,9,10,9,9,7,1:47.93,17
05/05/2024,4,8,8,HK_2023_J242,AFFORDABLE,HEL,L Hewitson,HDA,D A Hayes,117,1238,5,5-1/4,6,7,6,5,8,1:48.21,68
05/05/2024,4,9,10,HK_2022_H329,KIMBERLEY,PMF,M F Poon,RW,J Richards,114,1092,7,5-1/4,5,6,5,6,9,1:48.22,19
05/05/2024,4,10,6,HK_2023_J168,SUNSTRIDER,PZ,Z Purton,HAD,D J Hall,120,1127,6,7-3/4,7,5,7,7,10,1:48.62,3.7
05/05/2024,5,1,5,HK_2023_J316,BOTTOMUPTOGETHER,PZ,Z Purton,LFC,F C Lor,126,1054,7,-,7,3,1,,,0:56.85,2.6
05/05/2024,5,2,2,HK_2021_G416,MULTISUPER,HEL,L Hewitson,YPF,P F Yiu,133,1159,12,1-1/2,6,4,2,,,0:57.10,5.1
05/05/2024,5,3,13,HK_2022_H133,TALENTS SUPREMO,TEK,K Teetan,MWK,W K Mo,121,1098,6,2-3/4,14,13,3,,,0:57.27,14
05/05/2024,5,4,7,HK_2023_J116,WINNING MONEY,AA,A Atzeni,LKW,K W Lui,126,1197,11,3,9,9,4,,,0:57.33,47
05/05/2024,5,5,12,HK_2022_H347,RUBY SAILING,AVB,B Avdulla,MKL,K L Man,121,1158,9,4-1/4,3,5,5,,,0:57.51,11
05/05/2024,5,6,6,HK_2023_J314,TAIHANG SCENERY,BH,H Bowman,SCS,C S Shum,126,1149,13,4-1/4,11,8,6,,,0:57.52,20
05/05/2024,5,7,14,HK_2020_E105,SUPER AXIOM,CCY,Y L Chung,TYS,Y S Tsui,117,1269,3,4-3/4,1,1,7,,,0:57.62,18
05/05/2024,5,8,8,HK_2020_E360,FLYING DRAGON,BHW,H Bentley,YCH,C H Yip,125,1234,14,5-1/2,10,12,8,,,0:57.72,14
05/05/2024,5,9,9,HK_2023_J146,YODA'S CHOICE,HCY,C Y Ho,NPC,P C Ng,125,1120,2,6-1/4,8,11,9,,,0:57.85,15
05/05/2024,5,10,1,HK_2020_E336,CHEVAL VALIANT,WEC,E C W Wong,WDJ,D J Whyte,127,1131,5,7-1/2,2,2,10,,,0:58.06,6.8
05/05/2024,5,11,11,HK_2023_J029,GUSTY FIGHTER,HAA,A Hamelin,RW,J Richards,121,1079,10,9-1/2,4,6,11,,,0:58.37,43
05/05/2024,5,12,3,HK_2023_J134,SOLAR UP,CML,M Chadwick,CCW,C W Chang,132,1134,1,10-3/4,12,10,12,,,0:58.57,114
05/05/2024,5,13,10,HK_2023_J028,GLORIOUS EXPERT,FEL,L Ferraris,HAD,D J Hall,123,1110,8,11-1/4,5,7,13,,,0:58.63,24
05/05/2024,5,14,4,HK_2021_G362,WONDERFUL UNICORN,DMK,K De Melo,SWY,W Y So,129,1048,4,13-1/2,13,14,14,,,0:59.00,140
05/05/2024,6,1,2,HK_2022_H289,AESTHETICISM,PZ,Z Purton,NPC,P C Ng,133,1041,10,-,13,11,9,1,,1:34.80,10
05/05/2024,6,2,7,HK_2022_H376,MISTER DAPPER,CML,M Chadwick,WDJ,D J Whyte,127,1214,12,HD,2,2,2,2,,1:34.83,7.9
05/05/2024,6,3,9,HK_2022_H383,JOY OF SPRING,HCY,C Y Ho,FC,C Fownes,126,986,13,N,11,13,11,3,,1:34.87,5.4
05/05/2024,6,4,6,HK_2022_H039,HOLY POWER,BA,A Badel,RW,J Richards,127,1115,8,1,1,1,1,4,,1:34.96,37
05/05/2024,6,5,4,HK_2021_G412,FLYING MOJITO,AA,A Atzeni,HAD,D J Hall,131,1095,5,1-3/4,7,8,8,5,,1:35.10,7.3
05/05/2024,6,6,3,HK_2022_H299,BIG RED,HEL,L Hewitson,CCW,C W Chang,132,1282,7,2-1/4,3,3,3,6,,1:35.17,9.5
05/05/2024,6,7,10,HK_2023_J224,GOOD GOOD,AVB,B Avdulla,SJJ,J Size,125,1100,6,2-1/4,5,5,5,7,,1:35.18,51
05/05/2024,6,8,13,HK_2021_G339,CHILLI BABA,HAA,A Hamelin,YPF,P F Yiu,119,1186,11,2-1/2,4,4,4,8,,1:35.21,7.5
05/05/2024,6,9,12,HK_2022_H444,MISSION VOICE,FEL,L Ferraris,NM,M Newnham,123,1191,2,4,6,6,6,9,,1:35.42,9.4
05/05/2024,6,10,5,HK_2022_H027,STRONGEST BOY,TEK,K Teetan,HDA,D A Hayes,128,1060,3,6-1/4,12,12,12,10,,1:35.80,8.4
05/05/2024,6,11,14,HK_2021_G151,LOOKING COOL,PMF,M F Poon,LFC,F C Lor,115,1147,1,7-3/4,9,9,10,11,,1:36.03,44
05/05/2024,6,12,11,HK_2023_J064,TIGER AND GOLD,TBE,B Thompson,YCH,C H Yip,124,1224,4,10-1/2,14,14,14,12,,1:36.47,206
05/05/2024,6,13,1,HK_2021_G406,LAUGH TALE,BH,H Bowman,MKL,K L Man,135,1203,14,13-1/2,10,7,7,13,,1:36.95,7.6
05/05/2024,6,14,8,HK_2022_H350,SPONGE BABE,MHT,H T Mo,TYS,Y S Tsui,125,1272,9,16,8,10,13,14,,1:37.35,170
05/05/2024,7,1,3,HK_2020_E459,BEAUTY GLORY,AVB,B Avdulla,CAS,A S Cruz,132,1160,13,-,4,2,2,1,,1:21.62,71
05/05/2024,7,2,8,HK_2023_J237,STORMING DRAGON,PZ,Z Purton,RW,J Richards,126,1196,4,1,5,6,5,2,,1:21.78,2.7
05/05/2024,7,3,4,HK_2021_G223,ARIEL,WEC,E C W Wong,HDA,D A Hayes,123,1217,5,1-3/4,2,1,1,3,,1:21.92,5.8
05/05/2024,7,4,12,HK_2022_H441,TOP PEAK,BHW,H Bentley,YTP,T P Yung,121,1207,3,3-1/4,3,4,3,4,,1:22.15,17
05/05/2024,7,5,1,HK_2021_G424,DARING PURSUIT,HCY,C Y Ho,FC,C Fownes,133,1239,8,3-1/2,10,10,11,5,,1:22.16,5.1
05/05/2024,7,6,7,HK_2023_J202,CALL ME SUPREME,BH,H Bowman,CCW,C W Chang,126,1148,14,3-3/4,6,5,6,6,,1:22.22,12
05/05/2024,7,7,10,HK_2021_G128,SMILING COLLECTOR,TEK,K Teetan,TKH,K H Ting,124,1143,10,4-1/4,12,12,13,7,,1:22.32,11
05/05/2024,7,8,5,HK_2022_H364,SUPER LEGENDS,CCY,Y L Chung,SCS,C S Shum,127,1102,7,4-1/2,11,11,8,8,,1:22.34,15
05/05/2024,7,9,9,HK_2022_H472,MATSU VICTOR,DMK,K De Melo,LKW,K W Lui,124,1099,12,5-1/2,7,9,10,9,,1:22.52,98
05/05/2024,7,10,14,HK_2022_H063,TRAVEL GOLF,CML,M Chadwick,YCH,C H Yip,120,1085,6,6,8,7,9,10,,1:22.57,62
05/05/2024,7,11,13,HK_2022_H259,SUPER BONUS,TBE,B Thompson,NPC,P C Ng,120,1081,2,6,1,3,4,11,,1:22.59,44
05/05/2024,7,12,6,HK_2022_H419,WINDICATOR FAMILY,BA,A Badel,HAD,D J Hall,128,966,1,6,9,8,7,12,,1:22.59,21
05/05/2024,7,13,2,HK_2023_J083,MIDORI BURLY,HEL,L Hewitson,YPF,P F Yiu,133,1137,9,7-1/4,13,13,12,13,,1:22.78,14
05/05/2024,7,14,11,HK_2022_H479,CIRCUIT BLAZING,AA,A Atzeni,MWK,W K Mo,121,1249,11,84-3/4,14,14,14,14,,1:35.17,187
05/05/2024,8,1,7,HK_2021_G371,LA CITY BLANCHE,CML,M Chadwick,CAS,A S Cruz,115,1000,3,-,5,5,5,6,6,2:25.46,22
05/05/2024,8,2,4,HK_2021_G286,FIVE G PATCH,BHW,H Bentley,CAS,A S Cruz,118,1003,5,N,6,6,6,5,5,2:25.52,3.9
05/05/2024,8,3,11,HK_2023_J130,UNBELIEVABLE,LDE,K C Leung,LFC,F C Lor,117,1228,9,1-3/4,4,4,4,3,2,2:25.74,5.3
05/05/2024,8,4,5,HK_2022_H474,MOMENTS IN TIME,CCY,Y L Chung,SCS,C S Shum,115,1072,8,4,1,1,1,1,1,2:26.12,9.1
05/05/2024,8,5,10,HK_2018_C461,NATURAL STORM,HAA,A Hamelin,YPF,P F Yiu,117,1144,4,7-3/4,10,9,9,10,11,2:26.72,16
05/05/2024,8,6,12,HK_2022_H165,TURIN MASCOT,TEK,K Teetan,NPC,P C Ng,115,1116,1,9,7,8,8,7,9,2:26.88,8.6
05/05/2024,8,7,1,HK_2020_E198,RUSSIAN EMPEROR,BH,H Bowman,WDJ,D J Whyte,135,1189,10,9-1/2,11,11,11,11,7,2:26.97,13
05/05/2024,8,8,2,HK_2021_G171,MONEY CATCHER,PMF,M F Poon,LFC,F C Lor,121,1124,2,12-3/4,3,3,3,4,4,2:27.52,22
05/05/2024,8,9,6,HK_2021_G010,RUNNING GLORY,TBE,B Thompson,HDA,D A Hayes,115,982,7,16-1/2,9,10,10,9,8,2:28.10,88
05/05/2024,8,10,9,HK_2023_J075,KA YING GENERATION,AA,A Atzeni,NPC,P C Ng,115,1156,11,17-3/4,2,2,2,2,3,2:28.30,5.5
05/05/2024,8,11,3,HK_2021_G103,SENOR TOBA,HCY,C Y Ho,FC,C Fownes,121,1179,6,31-3/4,8,7,7,8,10,2:30.56,8.2
05/05/2024,8,WV,8,HK_2022_H109,CHILL CHIBI,BA,A Badel,SCS,C S Shum,115,---,---,---,---,,,,,---,---
05/05/2024,9,1,8,HK_2021_G315,HONG KONG HALL,TEK,K Teetan,HAD,D J Hall,121,1205,1,-,1,1,1,,,1:09.12,6.4
05/05/2024,9,2,4,HK_2020_E253,SUPER WIN DRAGON,DMK,K De Melo,SWY,W Y So,131,1146,3,2,5,3,2,,,1:09.43,10
05/05/2024,9,3,2,HK_2022_H142,VICTORY MOMENTS,PZ,Z Purton,LFC,F C Lor,132,1131,2,2-1/2,2,2,3,,,1:09.50,2.5
05/05/2024,9,4,6,HK_2022_H455,MONTA FRUTTA,CCY,Y L Chung,CAS,A S Cruz,119,1128,12,3-1/4,10,7,4,,,1:09.64,10
05/05/2024,9,5,3,HK_2022_H262,CAPITAL DELIGHT,HCY,C Y Ho,FC,C Fownes,131,1182,6,3-1/2,8,6,5,,,1:09.67,7.3
05/05/2024,9,6,10,HK_2020_E414,SKY FOREVER,BA,A Badel,MKL,K L Man,121,1042,9,7-3/4,11,9,6,,,1:10.34,17
05/05/2024,9,7,9,HK_2023_J304,NEBRASKAN,AVB,B Avdulla,SJJ,J Size,121,1042,5,8-1/4,6,4,7,,,1:10.42,32
05/05/2024,9,8,12,HK_2022_H337,SELF IMPROVEMENT,BHW,H Bentley,MKL,K L Man,118,1109,8,8-1/4,7,8,8,,,1:10.43,8.7
05/05/2024,9,9,7,HK_2021_G235,CAMPIONE,PMF,M F Poon,CAS,A S Cruz,119,1166,4,17,3,5,9,,,1:11.83,13
05/05/2024,9,10,11,HK_2023_J213,SMART CITY,HAA,A Hamelin,YPF,P F Yiu,120,1120,11,23-3/4,9,11,10,,,1:12.91,110
05/05/2024,9,11,5,HK_2021_G269,ALL IS GOOD,MHT,H T Mo,LKW,K W Lui,120,1188,7,25-1/4,12,12,11,,,1:13.15,87
05/05/2024,9,12,1,HK_2022_H141,MAGNIAC,AA,A Atzeni,RW,J Richards,135,1204,10,28-1/4,4,10,12,,,1:13.66,23
05/05/2024,10,1,8,HK_2023_J062,KA YING RISING,PZ,Z Purton,HDA,D A Hayes,119,1089,5,-,2,2,1,,,1:08.81,1.4
05/05/2024,10,2,3,HK_2021_G161,PACKING TREADMILL,HEL,L Hewitson,LKW,K W Lui,133,1169,1,2-1/2,1,1,2,,,1:09.20,10
05/05/2024,10,3,11,HK_2023_J008,GORGEOUS WIN,BA,A Badel,SCS,C S Shum,115,1151,8,2-1/2,6,6,3,,,1:09.22,5.1
05/05/2024,10,4,5,HK_2021_G231,BEAUTY CHARGE,AVB,B Avdulla,CAS,A S Cruz,130,1095,2,3-1/4,8,7,4,,,1:09.32,12
05/05/2024,10,5,12,HK_2021_G209,RISING FROM ASHES,MHT,H T Mo,CCW,C W Chang,113,1014,9,4-1/4,11,11,5,,,1:09.50,160
05/05/2024,10,6,1,HK_2021_G265,SON PAK FU,BH,H Bowman,CAS,A S Cruz,135,1181,10,4-1/2,3,3,6,,,1:09.54,27
05/05/2024,10,7,10,HK_2019_D433,APACHE PASS,PMF,M F Poon,NPC,P C Ng,114,1109,4,5-1/4,7,8,7,,,1:09.64,148
05/05/2024,10,8,2,HK_2021_G213,BUNDLE OF CHARM,AA,A Atzeni,SJJ,J Size,133,1176,11,5-1/2,9,9,8,,,1:09.69,50
05/05/2024,10,9,4,HK_2018_C188,DUKE WAI,HCY,C Y Ho,NPC,P C Ng,132,1137,6,6,5,5,9,,,1:09.78,28
05/05/2024,10,10,7,HK_2021_G207,WE ARE HERO,TBE,B Thompson,MKL,K L Man,120,1204,3,6-1/2,4,4,10,,,1:09.87,95
05/05/2024,10,11,6,HK_2022_H223,SEASONS WIT,CCY,Y L Chung,RW,J Richards,124,1103,7,7,10,10,11,,,1:09.94,74
05/05/2024,10,WV,9,HK_2022_H256,REWARD SMILE,TEK,K Teetan,SJJ,J Size,118,---,---,---,---,,,,,---,---
05/05/2024,11,1,5,HK_2022_H122,TOURBILLON PRINCE,BH,H Bowman,YTP,T P Yung,127,1165,12,-,2,2,2,1,,1:22.00,10
05/05/2024,11,2,3,HK_2022_H298,SUPERB KID,PZ,Z Purton,LKW,K W Lui,131,1014,1,SH,7,6,5,2,,1:22.02,2.4
05/05/2024,11,3,1,HK_2021_G380,CHING,HEL,L Hewitson,CCW,C W Chang,135,1269,8,2,6,7,8,3,,1:22.34,12
05/05/2024,11,4,8,HK_2022_H433,MAGNIFICENT NINE,AVB,B Avdulla,SJJ,J Size,123,1143,7,2-1/2,3,3,3,4,,1:22.40,4.7
05/05/2024,11,5,2,HK_2023_J052,ELLIPTICAL,YML,M L Yeung,FC,C Fownes,131,1026,2,2-3/4,9,8,6,5,,1:22.44,27
05/05/2024,11,6,9,HK_2022_H477,SUPER GOLDI,LDE,K C Leung,LFC,F C Lor,122,999,10,3-3/4,12,12,11,6,,1:22.60,5.7
05/05/2024,11,7,13,HK_2023_J214,SATIRICAL FAN,PMF,M F Poon,SCS,C S Shum,116,1166,9,5,1,1,1,7,,1:22.81,146
05/05/2024,11,8,4,HK_2021_G434,GOLDEN ARTIE,TBE,B Thompson,YPF,P F Yiu,130,1204,14,5-1/4,10,9,12,8,,1:22.83,9.1
05/05/2024,11,9,14,HK_2022_H318,SEA AIR LEGEND,MHT,H T Mo,TYS,Y S Tsui,116,957,3,5-1/4,4,4,4,9,,1:22.83,190
05/05/2024,11,10,7,HK_2023_J247,KING GLORIOSO,AA,A Atzeni,WDJ,D J Whyte,123,1034,4,5-1/2,5,5,7,10,,1:22.89,38
05/05/2024,11,11,10,HK_2023_J193,WAH MAY WAI WAI,CCY,Y L Chung,CAS,A S Cruz,118,1104,6,5-3/4,11,11,10,11,,1:22.91,31
05/05/2024,11,12,6,HK_2019_D278,GRATEFUL HEART,DMK,K De Melo,SWY,W Y So,124,1122,5,6-1/2,8,10,9,12,,1:23.02,39
05/05/2024,11,13,12,HK_2023_J215,BRIGHT INHERITANCE,CML,M Chadwick,YCH,C H Yip,119,1115,13,6-3/4,13,13,13,13,,1:23.07,138
05/05/2024,11,WV-A,11,HK_2023_J039,ARMOUR WAR EAGLE,FEL,L Ferraris,TKH,K H Ting,121,---,---,---,---,,,,,---,---
01/05/2024,1,1,4,HK_2021_G352,MODEST GENTLEMAN,CJE,C L Chau,YCH,C H Yip,130,1025,2,-,6,4,1,,,0:57.91,5.1
01/05/2024,1,2,3,HK_2022_H199,KING INVINCIBLE,LDE,K C Leung,LFC,F C Lor,134,1027,3,N,3,1,2,,,0:57.96,6
01/05/2024,1,3,9,HK_2019_D409,AUGUST MOON,DMK,K De Melo,RW,J Richards,121,1153,5,1-1/2,4,5,3,,,0:58.16,9
01/05/2024,1,4,2,HK_2022_H197,TACTICAL COMMAND,BA,A Badel,NM,M Newnham,135,1075,6,2-1/4,12,9,4,,,0:58.28,7.4
01/05/2024,1,5,12,HK_2021_G397,DASHING GLORY,TEK,K Teetan,TYS,Y S Tsui,116,1092,7,3,10,7,5,,,0:58.40,22
01/05/2024,1,6,1,HK_2021_G201,DIAMOND SOARS,BH,H Bowman,YPF,P F Yiu,135,1197,11,4-1/4,1,2,6,,,0:58.58,6.3
01/05/2024,1,7,7,HK_2020_E429,ISLAND SURPRISE,BHW,H Bentley,NPC,P C Ng,124,1117,8,4-3/4,9,8,7,,,0:58.68,12
01/05/2024,1,8,5,HK_2021_G025,THE GOOD DEAL,AA,A Atzeni,WDJ,D J Whyte,131,1136,12,5-1/2,11,11,8,,,0:58.79,10
01/05/2024,1,9,11,HK_2018_C533,HAPPILY FRIENDS,CML,M Chadwick,SWY,W Y So,120,1094,10,7,8,12,9,,,0:59.03,18
01/05/2024,1,10,8,HK_2021_G440,CRAIG'S MASTER,HAA,A Hamelin,HAD,D J Hall,123,1059,4,10-1/4,2,3,10,,,0:59.56,35
01/05/2024,1,11,6,HK_2019_D443,MULTIMORE,MHT,H T Mo,YTP,T P Yung,127,1224,1,11,5,6,11,,,0:59.65,8.9
01/05/2024,1,12,10,HK_2021_G205,SIX BEST FRIENDS,CCY,Y L Chung,MKL,K L Man,116,1136,9,12-1/4,7,10,12,,,0:59.87,31
01/05/2024,2,1,5,HK_2020_E107,CORDYCEPS ONE,WEC,E C W Wong,YCH,C H Yip,118,1084,11,-,1,1,1,1,,1:40.34,5.4
01/05/2024,2,2,9,HK_2022_H425,BRAVE WITNESS,TEK,K Teetan,SCS,C S Shum,120,1067,6,1-3/4,2,2,2,2,,1:40.64,4.6
01/05/2024,2,3,10,HK_2023_J035,FRUITY WARRIOR,HEL,L Hewitson,FC,C Fownes,119,1102,1,2-1/2,3,3,3,3,,1:40.75,6.5
01/05/2024,2,4,8,HK_2023_J041,RUNNING BOY,HCY,C Y Ho,LKW,K W Lui,122,1064,5,3-1/4,5,5,4,4,,1:40.85,45
01/05/2024,2,5,6,HK_2021_G095,SETANTA,FEL,L Ferraris,NM,M Newnham,128,1178,3,3-3/4,7,7,7,5,,1:40.96,4.4
01/05/2024,2,6,3,HK_2022_H388,VOLCANIC SPARK,BHW,H Bentley,YPF,P F Yiu,133,1093,7,5-3/4,8,9,9,6,,1:41.26,6
01/05/2024,2,7,12,HK_2022_H058,CHEONG FAT,YML,M L Yeung,CCW,C W Chang,117,1139,4,6-1/2,9,8,8,7,,1:41.37,12
01/05/2024,2,8,1,HK_2021_G374,D STAR,CCY,Y L Chung,CAS,A S Cruz,130,1057,12,7-1/2,12,12,12,8,,1:41.54,17
01/05/2024,2,9,7,HK_2022_H342,ABSOLUTE SUNSHINE,CJE,C L Chau,HDA,D A Hayes,123,1108,9,7-3/4,11,11,10,9,,1:41.60,37
01/05/2024,2,10,11,HK_2019_D164,DRAGON PRIDE,TBE,B Thompson,YTP,T P Yung,118,1115,10,9-1/2,10,10,11,10,,1:41.87,50
01/05/2024,2,11,4,HK_2023_J109,NOT A FEW,AA,A Atzeni,WDJ,D J Whyte,130,1042,2,9-3/4,6,6,5,11,,1:41.89,39
01/05/2024,2,12,2,HK_2023_J194,EXCEL WONGCHOY,BA,A Badel,NPC,P C Ng,134,1120,8,39-1/2,4,4,6,12,,1:46.67,30
01/05/2024,3,1,6,HK_2021_G395,DRAGON DELIGHT,WEC,E C W Wong,HDA,D A Hayes,114,1119,7,-,2,3,2,1,,1:41.62,6.5
01/05/2024,3,2,5,HK_2020_E310,BIG TWO,BH,H Bowman,WDJ,D J Whyte,129,1151,4,2-1/2,3,5,5,2,,1:42.01,2.8
01/05/2024,3,3,2,HK_2021_G276,MASTER OF LUCK,AVB,B Avdulla,NM,M Newnham,134,1129,10,2-3/4,11,11,8,3,,1:42.04,13
01/05/2024,3,4,12,HK_2020_E311,HANG'S CHOICE,YML,M L Yeung,SWY,W Y So,115,1095,2,3,4,4,4,4,,1:42.08,40
01/05/2024,3,5,9,HK_2022_H261,HAPPIHOOD,HEL,L Hewitson,MWK,W K Mo,118,1112,3,4-1/4,7,9,7,5,,1:42.30,49
01/05/2024,3,6,10,HK_2021_G117,MIGHTY STAR,TEK,K Teetan,CCW,C W Chang,116,1107,9,6-3/4,10,10,11,6,,1:42.68,14
01/05/2024,3,7,4,HK_2021_G384,RATTAN WORLD,HAA,A Hamelin,RW,J Richards,131,1081,11,9,9,7,9,7,,1:43.07,27
01/05/2024,3,8,1,HK_2020_E025,YEE CHEONG WARRIOR,PZ,Z Purton,HAD,D J Hall,135,1078,12,9-1/4,12,12,10,8,,1:43.12,12
01/05/2024,3,9,7,HK_2022_H314,PRESTIGE MOOCHI,TBE,B Thompson,YCH,C H Yip,123,1047,5,10-1/4,8,8,6,9,,1:43.27,26
01/05/2024,3,10,8,HK_2020_E211,DRAGON KINGDOM,CML,M Chadwick,TYS,Y S Tsui,118,1148,1,11-1/4,1,1,1,10,,1:43.41,24
01/05/2024,3,11,11,HK_2021_G415,EAGLE RUN,CCY,Y L Chung,CAS,A S Cruz,110,1149,6,14-1/2,6,2,3,11,,1:43.92,3.3
01/05/2024,3,12,3,HK_2023_J048,V LOVE YOU,CJE,C L Chau,SCS,C S Shum,130,1069,8,31,5,6,12,12,,1:46.57,76
01/05/2024,4,1,1,HK_2020_E184,MEGA BONUS,HAA,A Hamelin,YPF,P F Yiu,135,1261,8,-,2,2,1,,,1:10.97,12
01/05/2024,4,2,4,HK_2023_J276,EMBRACES,CJE,C L Chau,RW,J Richards,125,1057,5,N,9,9,2,,,1:11.04,10
01/05/2024,4,3,11,HK_2022_H193,SPEEDY CHARIOT,AA,A Atzeni,WDJ,D J Whyte,119,1119,1,1,5,6,3,,,1:11.14,5.4
01/05/2024,4,4,10,HK_2020_E158,KOWLOON EAST STAR,BHW,H Bentley,MKL,K L Man,120,1248,10,1-1/2,1,1,4,,,1:11.23,31
01/05/2024,4,5,5,HK_2023_J290,FLYING WROTE,CCY,Y L Chung,CAS,A S Cruz,122,1113,2,2,3,4,5,,,1:11.30,8.3
01/05/2024,4,6,8,HK_2022_H055,HOSS,TEK,K Teetan,NPC,P C Ng,124,1104,11,3-3/4,11,11,6,,,1:11.57,20
01/05/2024,4,7,9,HK_2021_G408,SUPER EAGLE,HEL,L Hewitson,SWY,W Y So,121,1092,6,4-1/2,4,3,7,,,1:11.69,12
01/05/2024,4,8,3,HK_2023_J309,DOUBLE BINGO,FEL,L Ferraris,TYS,Y S Tsui,129,1080,4,4-1/2,6,5,8,,,1:11.70,3.8
01/05/2024,4,9,6,HK_2023_J071,SUPER SIXTY,HCY,C Y Ho,FC,C Fownes,127,1034,3,5-1/2,7,8,9,,,1:11.85,5.1
01/05/2024,4,10,12,HK_2022_H436,COUNTRY DANCER,BA,A Badel,SJJ,J Size,118,1109,12,6-1/4,12,12,10,,,1:11.97,12
01/05/2024,4,11,7,HK_2023_J227,THE AZURE,LDE,K C Leung,LFC,F C Lor,127,1081,7,7-1/2,8,7,11,,,1:12.18,37
01/05/2024,4,12,2,HK_2022_H100,GOLDEN TITLE,DMK,K De Melo,SCS,C S Shum,132,1152,9,8-1/4,10,10,12,,,1:12.31,102
01/05/2024,5,1,10,HK_2022_H281,BEAUTY DESTINY,PZ,Z Purton,LFC,F C Lor,122,1209,4,-,2,2,1,,,1:10.66,5.9
01/05/2024,5,2,3,HK_2021_G081,LYRICAL MOTION,WEC,E C W Wong,FC,C Fownes,122,1080,1,1/2,3,3,2,,,1:10.74,3.5
01/05/2024,5,3,9,HK_2022_H277,SHINKANSEN,DMK,K De Melo,WDJ,D J Whyte,123,1135,8,1-1/2,6,6,3,,,1:10.89,12
01/05/2024,5,4,4,HK_2022_H224,DIAMOND FLARE,BA,A Badel,NM,M Newnham,130,1278,3,3,1,1,4,,,1:11.16,3.2
01/05/2024,5,5,5,HK_2023_J257,CLEAR COURAGE,HEL,L Hewitson,SCS,C S Shum,129,1201,2,4-3/4,4,4,5,,,1:11.43,56
01/05/2024,5,6,2,HK_2021_G211,EASY SNIP,CJE,C L Chau,YTP,T P Yung,130,1208,5,5-3/4,8,9,6,,,1:11.58,15
01/05/2024,5,7,6,HK_2019_D222,GOLDEN LINK,LDE,K C Leung,YPF,P F Yiu,129,1074,7,5-3/4,5,5,7,,,1:11.59,8.4
01/05/2024,5,8,11,HK_2022_H121,TATTENHAM,TEK,K Teetan,NPC,P C Ng,121,1126,10,6-1/4,9,7,8,,,1:11.66,14
01/05/2024,5,9,7,HK_2023_J282,SWEET SMILE,BH,H Bowman,SJJ,J Size,129,1032,11,7,10,10,9,,,1:11.77,57
01/05/2024,5,10,8,HK_2023_J059,MISTER FOX,FEL,L Ferraris,HAD,D J Hall,127,1071,6,7-1/4,7,8,10,,,1:11.82,185
01/05/2024,5,11,1,HK_2020_E413,YOU'REMYEVERYTHING,CCY,Y L Chung,CAS,A S Cruz,130,994,12,9-1/2,12,11,11,,,1:12.17,15
01/05/2024,5,12,12,HK_2019_D311,MAXIMIZE HEART,CML,M Chadwick,YCH,C H Yip,117,1036,9,13-1/4,11,12,12,,,1:12.79,80
01/05/2024,6,1,4,HK_2021_G266,JUMBO LEGEND,HCY,C Y Ho,FC,C Fownes,131,1097,11,-,10,10,9,1,,1:40.78,9.5
01/05/2024,6,2,10,HK_2022_H213,JOYFUL PROSPERITY,TEK,K Teetan,CCW,C W Chang,119,1081,1,N,4,4,4,2,,1:40.82,4.3
01/05/2024,6,3,7,HK_2022_H448,PACKING WISHER,CJE,C L Chau,SCS,C S Shum,121,1089,4,1-1/2,2,2,3,3,,1:41.01,9.5
01/05/2024,6,4,11,HK_2021_G277,TO INFINITY,CCY,Y L Chung,RW,J Richards,111,1021,9,2-1/4,8,8,8,4,,1:41.12,47
01/05/2024,6,5,9,HK_2022_H233,NORTHERN BEAST,BA,A Badel,HAD,D J Hall,120,1113,10,2-1/4,5,3,1,5,,1:41.15,10
01/05/2024,6,6,6,HK_2021_G312,KASA PAPA,BH,H Bowman,CAS,A S Cruz,126,1133,8,4,11,11,10,6,,1:41.41,3.5
01/05/2024,6,7,8,HK_2022_H332,HARRY'S HERO,CML,M Chadwick,YPF,P F Yiu,122,1066,3,4-3/4,6,6,6,7,,1:41.52,10
01/05/2024,6,8,3,HK_2023_J015,FIGHTING MACHINE,PZ,Z Purton,NPC,P C Ng,131,1066,12,5-1/4,12,12,11,8,,1:41.63,10
01/05/2024,6,9,12,HK_2023_J005,WINNING SEVEN,AA,A Atzeni,WDJ,D J Whyte,116,1112,5,5-1/2,7,7,7,9,,1:41.65,16
01/05/2024,6,10,5,HK_2019_D359,GALLANT CROWN,LDE,K C Leung,HDA,D A Hayes,126,1079,6,6,1,1,2,10,,1:41.76,13
